Artist ID,Name,Nationality,Gender,Birth Year,Death Year,wikidata_id,enhanced_birth_year,match_status
4563,Oliva Perotes,Spanish,Female,,,,,api_error
4564,Charlotte Perriand,French,Female,1903.0,1999.0,,,api_error
4565,Stephen Perrin,American,Male,1932.0,,,,api_error
4567,Herry Perry,British,Female,1893.0,1962.0,,,api_error
4568,Mario Persico,Italian,Male,1930.0,,,,api_error
4569,Dolly Perutz,American,Female,1908.0,1979.0,,,api_error
4570,Gaetano Pesce,Italian,Male,1939.0,,,,api_error
4571,Gabor Peterdi,American,Male,1915.0,2001.0,,,api_error
4572,Walter A. Peterhans,American,Male,1897.0,1960.0,,,api_error
4573,P. Petersen,Swedish,,,,,,api_error
4574,Roland Petersen,American,Male,1926.0,,,,api_error
4576,Pierre Petit,French,Male,1832.0,1909.0,,,api_error
4577,Hippolyte Petitjean,French,Male,1854.0,1929.0,,,api_error
4578,Irving Petlin,American,Male,1934.0,,,,api_error
4580,Trude Petri-Raben,American,Female,1906.0,1998.0,,,api_error
4581,Paul Petricone,American,Male,1923.0,1988.0,,,api_error
4582,Wolfgang Petrik,German,Male,,,,,api_error
4583,Petronio,Nationality unknown,,,,,,api_error
4584,Dimitri Petrov,American,Male,1919.0,1986.0,,,api_error
4585,Mischa Petrow,Nationality unknown,Male,,,,,api_error
4586,William Pettet,American,Male,1942.0,,,,api_error
4587,Richard Pettibone,American,Male,1938.0,,,,api_error
4588,Emilio Pettoruti,Argentine,Male,1892.0,1971.0,,,api_error
4589,Mary Petty,American,Female,1899.0,1976.0,,,api_error
4590,Cesare Peverelli,Italian,Male,1922.0,2000.0,,,api_error
4591,Antoine Pevsner,French,Male,1886.0,1962.0,,,api_error
4592,Dominique-Paul Peyronnet,French,Male,1872.0,1943.0,,,api_error
4593,Wilfred Pezold,German,Male,1934.0,,,,api_error
4594,Judy Pfaff,American,Female,1946.0,,,,api_error
4595,Georg-Karl Pfahler,German,Male,,,,,api_error
4596,Peter Pfisterer,Swiss,Male,1907.0,,,,api_error
4597,Bernard Pfriem,American,Male,1916.0,1996.0,,,api_error
4598,Ellen Phelan,American,Female,1943.0,,,,api_error
4599,Coles Phillips,American,Male,1880.0,1927.0,,,api_error
4600,Helen Phillips,American,Female,1913.0,1995.0,,,api_error
4601,Mary Walker Phillips,American,Female,1923.0,,,,api_error
4602,Peter Phillips,British,Male,1939.0,,,,api_error
4603,Tom Phillips,British,Male,1937.0,,,,api_error
4604,Photographie Modèle,French,,,,,,api_error
4605,Celestino Piatti,Swiss,Male,1922.0,2007.0,,,api_error
4606,Jean Piaubert,French,Male,1900.0,2002.0,,,api_error
4607,Francis Picabia,French,Male,1879.0,1953.0,,,api_error
4608,Lil Picard,American,Female,1899.0,1994.0,,,api_error
4609,Pablo Picasso,Spanish,Male,1881.0,1973.0,,,api_error
4610,Joseph Piccillo,American,Male,1937.0,,,,api_error
4611,Ivan Picelj,Croatian,Male,1924.0,2011.0,,,api_error
4612,Walter Pichler,Austrian,Male,1936.0,2012.0,,,api_error
4613,Alton Pickens,American,Male,1917.0,1991.0,,,api_error
4614,Joseph Pickett,American,Male,1848.0,1918.0,,,api_error
4615,Carl Pickhardt,American,Male,1908.0,2004.0,,,api_error
4616,Paul Peter Piech,American,Male,1920.0,1996.0,,,api_error
4617,Otto Piene,German,Male,1928.0,2014.0,,,api_error
4618,Leona Pierce,American,Female,1921.0,2002.0,,,api_error
4619,L. Pierson,French,,,,,,api_error
4620,Édouard Pignon,French,Male,1905.0,1993.0,,,api_error
4622,Faramarz Pilaram,Iranian,Male,1937.0,1982.0,,,api_error
4623,David Pilbrow,American,Male,1940.0,,,,api_error
4624,Mick Pilcher,British,Male,,,,,api_error
4625,Howardena Pindell,American,Female,1943.0,,,,api_error
4627,Adão Pinheiro,Brazilian,Male,1938.0,,,,api_error
4628,I. G. Pinlats,Spanish,,1901.0,,,,api_error
4629,Giovanni Pintori,Italian,Male,1912.0,1999.0,,,api_error
4630,Jacob Pins,German,Male,,,,,api_error
4631,Eugène Piot,French,Male,1821.0,1891.0,,,api_error
4632,René Piot,French,Male,1869.0,1934.0,,,api_error
4633,John Piper,British,Male,1903.0,1992.0,,,api_error
4634,Lauren Piperno,American,Female,1949.0,,,,api_error
4635,Horace Pippin,American,Male,1888.0,1946.0,,,api_error
4636,Ezio Pirali,Italian,Male,1921.0,,,,api_error
4637,Fausto Pirandello,Italian,Male,1899.0,1975.0,,,api_error
4638,Giancarlo Piretti,Italian,Male,1940.0,,,,api_error
4639,Woody Pirtle,American,Male,,,,,api_error
4640,Camille Pissarro,French,Male,1830.0,1903.0,,,api_error
4641,Michelangelo Pistoletto,Italian,Male,1933.0,,,,api_error
4642,Gerardo Pita,Spanish,Male,1950.0,,,,api_error
4643,Pitseolak,Canadian,Female,1904.0,1983.0,,,api_error
4644,Arthur Luis Piza,Brazilian,Male,,,,,api_error
4645,Armando Pizzinato,Italian,Male,1910.0,2004.0,,,api_error
4646,José Pla-Narbona,Spanish,Male,1928.0,,,,api_error
4647,Sylvia Plachy,American,Female,1943.0,,,,api_error
4650,Hans Platschek,German,Male,1923.0,,,,api_error
4651,Philip Platt,American,Male,,,,,api_error
4652,Henri Plaut,French,Male,,,,,api_error
4653,Dimitri Petrovich Plavinsky,Russian,Male,1937.0,2012.0,,,api_error
4654,Linda Plotkin,American,Female,1938.0,,,,api_error
4655,David Plowden,American,Male,1932.0,,,,api_error
4656,William Lansing Plumb and Associates,American,,1963.0,,,,api_error
4658,Michael Podulke,American,Male,,,,,api_error
4659,Marjan Pogacnik,Yugoslav,Male,1920.0,2005.0,,,api_error
4660,Alfred Pohl,German,Male,1928.0,,,,api_error
4661,Anne Poirier,French,Female,1942.0,,,,api_error
4662,Patrick Poirier,French,Male,1942.0,,,,api_error
4663,Marcel Polak,Dutch,Male,1902.0,1962.0,,,api_error
4666,Rogelio Polesello,Argentine,Male,1939.0,2014.0,,,api_error
4668,Steve Poleskie,American,Male,1938.0,,,,api_error
4669,Flavio Poli,Italian,Male,1900.0,1984.0,,,api_error
4670,Serge Poliakoff,French,Male,1906.0,1969.0,,,api_error
4671,Sigmar Polke,German,Male,1941.0,2010.0,,,api_error
4672,Reginald Pollack,American,Male,1924.0,2001.0,,,api_error
4673,Joseph Pollet,American,Male,1897.0,1979.0,,,api_error
4674,Dean Pollock,American,Male,1897.0,1971.0,,,api_error
4675,Jackson Pollock,American,Male,1912.0,1956.0,,,api_error
4676,Arnaldo Pomodoro,Italian,Male,1926.0,,,,api_error
4677,Giò Pomodoro,Italian,Male,1930.0,2002.0,,,api_error
4678,Gaetano Pompa,Italian,Male,,,,,api_error
4680,Joan Ponç,Spanish,Male,1927.0,1984.0,,,api_error
4681,Fidelio Ponce De León,Cuban,Male,1896.0,1949.0,,,api_error
4682,Michael Ponce De Leon,American,Male,1922.0,,,,api_error
4683,Jacqueline Poncelet,British,Female,1947.0,,,,api_error
4685,Clayton Pond,American,Male,1941.0,,,,api_error
4686,Isabel Pons,Brazilian,Female,,,,,api_error
4687,Carlo Ponti,Italian,Male,1802.0,1893.0,,,api_error
4688,Gio Ponti,Italian,Male,1891.0,1979.0,,,api_error
4689,C. Emanuele Ponzio,Italian,Female,1923.0,,,,api_error
4690,Irene Poon,American,Female,1941.0,,,,api_error
4691,Larry Poons,American,Male,1937.0,,,,api_error
4693,Pootagook,Canadian,Male,1887.0,1958.0,,,api_error
4694,Lyubov Popova,Russian,Female,1889.0,1924.0,,,api_error
4695,Popp-Kircheim,Nationality unknown,,,,,,api_error
4696,James Poppitz,American,Male,1957.0,,,,api_error
4697,V. Lorenzo Porcelli,American,,1933.0,,,,api_error
4698,Porsche Design Group,German,,1948.0,,,,api_error
4699,Bruce Porter,American,Male,1943.0,,,,api_error
4700,Eliot Porter,American,Male,1901.0,1990.0,,,api_error
4701,Fairfield Porter,American,Male,1907.0,1975.0,,,api_error
4702,Katherine Porter,American,Female,1941.0,,,,api_error
4703,Liliana Porter,American,Female,1941.0,,,,api_error
4704,A. Portier,French,Male,1850.0,1874.0,,,api_error
4705,Cândido Portinari,Brazilian,Male,1903.0,1962.0,,,api_error
4706,Giacomo Porzano,Italian,Male,1925.0,2006.0,,,api_error
4707,José-Guadalupe Posada,Mexican,Male,1852.0,1913.0,,,api_error
4709,Stephen Posen,American,Male,1939.0,,,,api_error
4710,Helen Margaret Post,American,Female,1907.0,1979.0,,,api_error
4711,William B. Post,American,Male,1857.0,1925.0,,,api_error
4712,Hannes Postma,Dutch,Male,1933.0,,,,api_error
4714,Jane Poupelet,French,Female,1878.0,1932.0,,,api_error
4715,Joanna Pousette-Dart,American,Female,1947.0,,,,api_error
4716,Richard Pousette-Dart,American,Male,1916.0,1992.0,,,api_error
4717,Cyril Edward Power,British,Male,1872.0,1951.0,,,api_error
4718,Rudy Pozzatti,American,Male,1925.0,,,,api_error
4719,Lucio Pozzi,American,Male,1935.0,,,,api_error
4720,Enrico Prampolini,Italian,Male,1894.0,1956.0,,,api_error
4721,Mario Prassinos,French,Male,1916.0,1985.0,,,api_error
4722,Charles Pratt,American,Male,1926.0,1976.0,,,api_error
4723,Davis J. Pratt,American,Male,1917.0,1987.0,,,api_error
4724,Léon Prébandier,French,Male,1921.0,,,,api_error
4725,Emile Preetorius,German,Male,1883.0,1973.0,,,api_error
4726,Jan Preisler,Czech,Male,1872.0,1918.0,,,api_error
4727,Maurice Prendergast,American,Male,1859.0,1924.0,,,api_error
4728,David Prentice,American,Male,1943.0,,,,api_error
4729,James Prestini,American,Male,1908.0,1993.0,,,api_error
4731,Jacques Prévert,French,Male,1900.0,1977.0,,,api_error
4732,Henri Pribik,Czech,Male,1944.0,,,,api_error
4733,Zlatko Prica,,,,,,,api_error
4734,Ken Price,American,Male,1935.0,2012.0,,,api_error
4735,Ursula Morley Price,British,Female,1936.0,,,,api_error
4736,Zigmunds Priede,American,Male,1935.0,,,,api_error
4737,David Prifti,American,Male,1961.0,2011.0,,,api_error
4738,Johan Thorn Prikker,Dutch,Male,1932.0,1968.0,,,api_error
4739,Stephen Prina,American,Male,1954.0,,,,api_error
4740,Douglas Prince,American,Male,1943.0,,,,api_error
4741,Richard Prince,American,Male,1949.0,,,,api_error
4742,Antoine Prinner,French,Male,1902.0,1983.0,,,api_error
4743,Leah De Prizio,American,Female,1935.0,,,,api_error
4744,Patrick Procktor,British,Male,1936.0,2003.0,,,api_error
4745,Rick Prol,American,Male,1956.0,,,,api_error
4747,Boris Prusakov,Russian,Male,,,,,api_error
4748,Nikolai Prusakov,Russian,Male,1900.0,1952.0,,,api_error
4749,Otto Prutscher,Austrian,Male,1880.0,1949.0,,,api_error
4750,H. B. Puchingen,Austrian,,,,,,api_error
4751,Pudlo Pudlat,Canadian,Male,1916.0,1992.0,,,api_error
4752,Peter Rose Pulham,British,Male,1910.0,1956.0,,,api_error
4753,Arthur Pulos,American,Male,1917.0,,,,api_error
4754,Jean Pougny (Ivan Puni),Russian,Male,1892.0,1956.0,,,api_error
4755,Hans Purrmann,German,Male,1880.0,1966.0,,,api_error
4756,Peter Purves-Smith,Australian,Male,1913.0,1949.0,,,api_error
4757,Tom Purvis,British,Male,1889.0,1959.0,,,api_error
4758,Martin Puryear,American,Male,1941.0,,,,api_error
4759,Theodor Puschkarski,Austrian,Male,1946.0,,,,api_error
4760,Mavis Pusey,American,Male,1928.0,,,,api_error
4761,Wallace Putnam,American,Male,1899.0,1989.0,,,api_error
4762,Pierre Puvis de Chavannes,French,Male,1824.0,1898.0,,,api_error
4763,Jean Puy,French,Male,1876.0,1960.0,,,api_error
4764,William Pye,British,Male,1938.0,,,,api_error
4765,Leonard Pytlak,American,Male,1910.0,1998.0,,,api_error
4766,Gertrude Quastler,American,Female,1909.0,1963.0,,,api_error
4767,Harvey Quaytman,American,Male,1937.0,2002.0,,,api_error
4768,Edme Quenedey,French,Male,,,,,api_error
4769,Bernard Quentin,French,Male,1923.0,,,,api_error
4770,Charles Quest,American,Male,1904.0,1993.0,,,api_error
4771,Herb Quick,American,Male,1925.0,,,,api_error
4772,Achille Quinet,French,Male,,1900.0,,,api_error
4773,Luis Quintanilla,Spanish,Male,1895.0,1980.0,,,api_error
4774,Lothar Quinte,German,Male,1923.0,2000.0,,,api_error
4775,Walter Quirt,American,Male,1902.0,1968.0,,,api_error
4777,Peter Raacke,German,Male,1928.0,,,,api_error
4778,Fanny Rabel,Mexican,Female,,,,,api_error
4779,David Rabinowitch,Canadian,Male,1943.0,,,,api_error
4780,Michael Rabinowitz,British,Male,,,,,api_error
4781,Leo Rabkin,American,Male,1919.0,2015.0,,,api_error
4782,Ernest Race,British,Male,1913.0,1964.0,,,api_error
4783,André Racz,American,Male,1916.0,1994.0,,,api_error
4784,Lucia Radochonska,Polish,Female,1948.0,,,,api_error
4785,Franz Radziwill,German,Male,1895.0,1983.0,,,api_error
4786,Louis Raemaekers,Dutch,Male,1869.0,1956.0,,,api_error
4787,Markus Raetz,Swiss,Male,1941.0,,,,api_error
4788,Joseph Raffael,American,Male,1933.0,,,,api_error
4789,J. V. Raffaelli,French,,,,,,api_error
4790,Bedri Rahmi,Turkish,Male,1913.0,1975.0,,,api_error
4792,Arnulf Rainer,Austrian,Male,1929.0,,,,api_error
4793,Tomas Rajlich,Czech,Male,1940.0,,,,api_error
4794,Naftali Rakuzin,Russian,Male,1948.0,,,,api_error
4798,Natacha Rambova,American,Female,,,,,api_error
4799,Gunter Rambow,German,Male,1938.0,,,,api_error
4801,Everardo Ramirez,Mexican,Male,1906.0,1992.0,,,api_error
4803,Eduardo Ramirez Villamizar,Colombian,Male,1922.0,2004.0,,,api_error
4804,Rammellzee,American,Male,1960.0,2010.0,,,api_error
4806,Mel Ramos,American,Male,1935.0,,,,api_error
4807,José Carlos Ramos Galvez,Peruvian,Male,1948.0,,,,api_error
4808,Daniel Ranalli,American,Male,1946.0,,,,api_error
4809,Paul Rand,American,Male,1914.0,1996.0,,,api_error
4810,Herbert E. Randall,American,Male,1936.0,,,,api_error
4811,W. D. Randall,American,Male,1908.0,1989.0,,,api_error
4812,A. Richard Ranft,Swiss,Male,1862.0,1931.0,,,api_error
4813,Edward Ranney,American,Male,1942.0,,,,api_error
4814,Paul Ranson,French,Male,1862.0,1909.0,,,api_error
4815,Rapier,British,,,,,,api_error
4816,Umberto Raponi,Nationality unknown,Male,,,,,api_error
4817,Armand M. Rassenfosse,French,Male,1862.0,1934.0,,,api_error
4818,Hans H. Rath,Austrian,Male,1904.0,1968.0,,,api_error
4819,Stephan Rath,Austrian,Male,1876.0,1960.0,,,api_error
4820,Marc Ratliff,American,Male,,,,,api_error
4821,Abraham Rattner,American,Male,1893.0,1978.0,,,api_error
4822,William H. Rau,American,Male,1855.0,1920.0,,,api_error
4823,Robert Rauschenberg,American,Male,1925.0,2008.0,,,api_error
4825,Peter Ray,British,Male,,,,,api_error
4826,Tony Ray-Jones,British,Male,1941.0,1972.0,,,api_error
4828,Marie Raymond,French,Female,1908.0,1988.0,,,api_error
4829,Jean Pierre Raynaud,French,Male,1939.0,,,,api_error
4830,Josef Raynefeld,Polish,Male,1913.0,1940.0,,,api_error
4831,Omar Rayo,Colombian,Male,1928.0,2010.0,,,api_error
4832,Martial Raysse,French,Male,1936.0,,,,api_error
4833,George Reavey,Nationality unknown,Male,,,,,api_error
4834,Jean Reavey,Nationality unknown,Male,,,,,api_error
4836,N. Krishna Reddy,Indian,Male,1925.0,,,,api_error
4837,Bernard Reder,American,Male,1897.0,1963.0,,,api_error
4838,June Redfern,British,Female,1951.0,,,,api_error
4839,Robert S. Redfield,American,Male,1849.0,1923.0,,,api_error
4840,Odilon Redon,French,Male,1840.0,1916.0,,,api_error
4841,Junius Redwood,American,Male,1917.0,1991.0,,,api_error
4842,Ethel Reed,American,Female,1876.0,,,,api_error
4843,Ruth Reeves,American,Female,1892.0,1966.0,,,api_error
4844,Helge Refn,Danish,Female,,,,,api_error
4845,Anton Refregier,American,Male,1905.0,1979.0,,,api_error
4846,Johannes Regn,Nationality unknown,Male,1935.0,,,,api_error
4847,Paula Rego,Portuguese,Female,1935.0,,,,api_error
4848,Steve Reich,American,Male,1936.0,,,,api_error
4849,Jesse Reichek,American,Male,1916.0,2005.0,,,api_error
4850,Josua Reichert,German,Male,1937.0,,,,api_error
4851,Vilem Reichmann,Czech,Male,1908.0,,,,api_error
4853,William Reimann,American,Male,1935.0,,,,api_error
4855,Winfried Reinbacher,German,Male,,,,,api_error
4856,Ad Reinhardt,American,Male,1913.0,1967.0,,,api_error
4857,Nono Reinhold,Dutch,Female,1929.0,,,,api_error
4858,Reinhoud (Reinhoud D'haese),Belgian,Male,1928.0,2007.0,,,api_error
4860,Reiss,British,,,,,,api_error
4861,Nancy Reitkopf,Nationality unknown,Female,,,,,api_error
4862,Oscar G. Rejlander,British,Male,1813.0,1875.0,,,api_error
4864,F. A. Renard,French,,,,,,api_error
4865,Emilio J. Renart,Argentine,Male,1925.0,1991.0,,,api_error
4866,Albert Renger-Patzsch,German,Male,1897.0,1966.0,,,api_error
4867,Eduard Renggli,Swiss,Male,1882.0,1939.0,,,api_error
4868,Eric P. Renner,American,Male,1941.0,,,,api_error
4869,Pierre-Auguste Renoir,French,Male,1841.0,1919.0,,,api_error
4870,Edda Renouf,American,Female,1943.0,,,,api_error
4872,Marcia Resnick,American,Female,1950.0,,,,api_error
4873,Milton Resnick,American,Male,1917.0,2004.0,,,api_error
4874,Pierre Restany,French,Male,1930.0,2003.0,,,api_error
4876,Alfred Reth,Hungarian,Male,1884.0,1966.0,,,api_error
4877,Maria Reuter,German,Female,1929.0,,,,api_error
4878,Carl Fredrik Reuterswärd,Swedish,Male,1934.0,,,,api_error
4879,Charles Reutlinger,French,Male,1816.0,1880.0,,,api_error
4880,Paul Revel,French,Male,1922.0,1983.0,,,api_error
4882,Nancy Rexroth,American,Female,1946.0,,,,api_error
4883,Jesús Reyes Ferreira,Mexican,Male,1882.0,1977.0,,,api_error
4884,Jeanne Reynal,American,Female,1903.0,1983.0,,,api_error
4885,Grant T. Reynard,American,Male,1887.0,1968.0,,,api_error
4886,Alan Reynolds,British,Male,1926.0,2014.0,,,api_error
4887,John Reynolds,British,Male,,,,,api_error
4888,Antonio Reynoso,Mexican,Male,1919.0,1996.0,,,api_error
4890,Serge Rezvani,French,Male,1928.0,,,,api_error
4891,Louis Rhead,American,Male,1857.0,1926.0,,,api_error
4892,Marvin Rhodes,American,Male,1948.0,,,,api_error
4893,Georges Ribemont-Dessaignes,French,Male,1884.0,1974.0,,,api_error
4894,Barbara Chase-Riboud,American,Female,1939.0,,,,api_error
4895,Marc Riboud,French,Male,1923.0,2016.0,,,api_error
4896,Enric Ricart,Spanish,Male,1893.0,,,,api_error
4897,Franco Ricci,Italian,Male,1937.0,,,,api_error
4898,Burton Rice,American,Male,,,,,api_error
4899,Leland Rice,American,Male,1940.0,,,,api_error
4900,James Bartlett Rich,American,Male,1866.0,1942.0,,,api_error
4902,Ceri Richards,British,Male,1903.0,1971.0,,,api_error
4903,Eugene Richards,American,Male,1944.0,,,,api_error
4904,Robert Richenburg,American,Male,1917.0,2006.0,,,api_error
4905,Germaine Richier,French,Female,1904.0,1959.0,,,api_error
4907,Gerhard Richter,German,Male,1932.0,,,,api_error
