Artist ID,Name,Nationality,Gender,Birth Year,Death Year
28272,"Hondatsuhin Kogyo Co., Ltd.",Japanese,,1974.0,
28274,Designskolen Kolding,Danish,,1967.0,
28280,Benjamin Rivera,American,Male,1967.0,
28319,"Umbra, Buffalo, New York",,,1979.0,
28322,Laerdal Medical Corporation,American,,1967.0,
28325,Crye Associates,American,,2000.0,
28326,Caleb Crye,American,Male,1975.0,
28328,Eric Fehlberg,Canadian,Male,1976.0,
28330,Karen Chen,Taiwanese,,1977.0,
28331,Gregg Thompson,American,Male,1976.0,
28352,Neo Human Toys,Dutch,,2003.0,
28353,Twan Verdonck,Dutch,Male,1979.0,
28382,Mia Ferrara,American,,1977.0,
28383,"Ferrara Design, Inc.",American,,1968.0,
28387,Architecture and Vision,German,,2003.0,
28388,Andreas Vogler,Swiss,Male,1964.0,
28389,Arturo Vittori,Italian,Male,1971.0,
28394,Viking Life-Saving Equipment A/S,Danish,,1960.0,
28395,Nikhil Garde,Danish,,1972.0,
28397,Aldo DiBelardino,American,,1969.0,
28399,Andrew Ive,British,Male,1968.0,
28422,Emily Jacir,American,Female,1970.0,
28426,Shirana Shahbazi,German,Female,1974.0,
28429,Raqib Shaw,Indian,Male,1974.0,
28439,Carlos Garaicoa,Cuban,Male,1967.0,
28461,Mary Weatherford,American,Female,1963.0,
28467,Phillip Pisciotta,American,Male,1970.0,
28476,Adam Thorpe,British,,1969.0,
28477,Joe Hunter,British,,1967.0,
28479,Anders Hansen,Norwegian,,1971.0,
28492,Amanda Knox Sather,American,Female,1975.0,
28493,Kim Hoffmann,American,Female,1975.0,
28495,Sara Shaughnessy,American,Female,1979.0,
28505,Martin Creed,British,Male,1968.0,
28538,Tomma Abts,German,Female,1967.0,
28539,Scoli Acosta,American,Male,1973.0,
28540,Lucas Ajemian,American,Male,1975.0,
28542,Ricci Albenda,American,Male,1966.0,
28543,Hurvin Anderson,British,Male,1965.0,
28544,Reed Anderson,American,Male,1969.0,
28546,Ryoko Aoki,Japanese,Female,1973.0,
28547,Philip Argent,British,Male,1962.0,
28548,Carla Arocha,Venezuelan,Female,1961.0,
28551,Nina Lola Bachhuber,German,Female,1971.0,
28552,Monika Baer,German,Female,1964.0,
28553,Chris Ballantyne,American,Male,1972.0,
28555,Claire Barclay,Scottish,Female,1968.0,
28556,Hernan Bas,American,Male,1978.0,
28557,Gary Batty,American,Male,1970.0,
28558,Michael Gerald Bauer,American,Male,1982.0,
28559,Jarrod Beck,American,Male,1977.0,
28561,Dirk Bell,German,Male,1969.0,
28562,Matthew Benedict,American,Male,1968.0,
28564,Rebecca Bird,American,Female,1973.0,
28565,Norbert Bisky,German,Male,1970.0,
28567,Cosima von Bonin,German,Female,1962.0,
28568,Monica Bonvicini,Italian,Female,1965.0,
28570,Carol Bove,American,Female,1971.0,
28571,Andrea Bowers,American,Female,1965.0,
28572,Marc Brandenburg,German,Male,1965.0,
28573,Sebastiaan Bremer,Dutch,Male,1970.0,
28574,Beth Brideau,American,Female,1976.0,
28575,Alex Brown,American,Male,1966.0,
28576,Maria Brunner,Austrian,Female,1962.0,
28577,Berlinde De Bruyckere,Belgian,Female,1964.0,
28579,A.K. Burns,American,Female,1975.0,
28580,Kathy Butterly,American,Female,1963.0,
28582,Ernesto Caivano,Spanish,Male,1972.0,
28583,Jonathan Callan,British,Male,1961.0,
28584,Beth Campbell,American,Female,1971.0,
28585,Davide Cantoni,Italian,Male,1965.0,
28587,Chivas Clem,American,Male,1977.0,
28589,Michael Cline,American,Male,1973.0,
28590,Prince Toffee,American,Male,1972.0,
28591,Nigel Cooke,British,Male,1973.0,
28592,Bjorn Copeland,American,Male,1975.0,
28593,Marti Cormand,Spanish,Male,1970.0,
28594,Benjamin Cottam,American,Male,1975.0,
28595,Ann Craven,American,Female,1967.0,
28596,Amy Cutler,American,Female,1974.0,
28597,Björn Dahlem,German,Male,1974.0,
28598,José Damasceno,Brazilian,Male,1968.0,
28599,Meredith Danluck,American,Female,1976.0,
28603,Xiomara De Oliver,Canadian,Female,1967.0,
28605,Benjamin Degen,American,Male,1976.0,
28606,Brian DeGraw,American,Male,1974.0,
28607,Kirsten Deirup,American,Female,1980.0,
28608,Damien Deroubaix,French,Male,1972.0,
28610,Don Doe,American,Male,1963.0,
28611,Dr. Lakra (Jerónimo López Ramírez),Mexican,Male,1970.0,
28612,Jim Drain,American,Male,1975.0,
28613,Martin Eder,German,Male,1968.0,
28614,Marcel van Eeden,Dutch,Male,1965.0,
28615,Thomas Eggerer,German,Male,1963.0,
28617,Neil Farber,Canadian,Male,1975.0,
28618,Rachel Feinstein,American,Female,1971.0,
28619,Chad Ferber,American,Male,1975.0,
28620,Dan Fischer,American,Male,1977.0,
28621,Urs Fischer,Swiss,Male,1973.0,
28622,Christian Flamm,German,Male,1974.0,
28625,Barnaby Furnas,American,Male,1973.0,
28626,Franziska Furter,Swiss,Female,1972.0,
28628,Tim Gardner,Canadian,Male,1973.0,
28629,Amy Gartrell,American,Female,1974.0,
28630,Anna Gaskell,American,Female,1969.0,
28631,Tamara Gayer,American,Female,1969.0,
28634,Ewan Gibbs,British,Male,1973.0,
28635,Graham Gillmore,Canadian,Male,1963.0,
28637,Victoria Gitman,Argentine,Female,1972.0,
28639,Anthony Goicolea,American,Male,1971.0,
28640,Greg Goldberg,American,Male,1973.0,
28642,Delia R. Gonzalez,American,Female,1972.0,
28643,Dryden Goodwin,Canadian,Male,1971.0,
28644,Sam Gordon,American,Male,1973.0,
28646,Matt Greene,American,Male,1972.0,
28648,Kojo Griffin,American,Male,1971.0,
28649,Karl Haendel,American,Male,1976.0,
28650,Chris Hammerlein,American,Male,1962.0,
28651,Debra Hampton,American,Female,1971.0,
28652,Richard Hawkins,American,Male,1961.0,
28655,Karen Heagle,American,Female,1974.0,
28656,Lothar Hempel,German,Male,1966.0,
28657,Jonathan Herder,American,Male,1965.0,
28658,Jörg Herold,German,Male,1965.0,
28659,Christine Hill,American,Female,1968.0,
28660,Roger Hiorns,British,Male,1975.0,
28661,John Hodany,American,Male,1974.0,
28662,Julian Hoeber,American,Male,1974.0,
28663,Christian Holstad,American,Male,1972.0,
28664,Louise Hopkins,British,Female,1965.0,
28665,Violet Hopkins,American,Female,1973.0,
28666,Jonathan Horowitz,American,Male,1966.0,
28669,Jun Iseyama,Japanese,Female,1975.0,
28670,Jason Jägel,American,Male,1971.0,
28671,Gareth James,British,Male,1970.0,
28672,Aaron Johnson,American,Male,1975.0,
28674,Kerstin Kartscher,German,Female,1966.0,
28676,Kurt Kauper,American,Male,1966.0,
28677,Martin Kersels,American,Male,1960.0,
28679,Thomas Kiesewetter,German,Male,1963.0,
28680,John Kleckner,American,Male,1978.0,
28683,Takehito Koganezawa,Japanese,Male,1974.0,
28684,Terence Koh,Canadian,Male,1977.0,
28685,David Korty,American,Male,1971.0,
28686,Uwe Kowski,German,Male,1963.0,
28687,Friedrich Kunath,German,Male,1974.0,
28688,Peter Land,Danish,Male,1966.0,
28689,Wes Lang,American,Male,1972.0,
28693,Charlene Liu,Taiwanese,Female,1975.0,
28696,Nate Lowman,American,Male,1979.0,
28697,Cotter Luppi,American,Male,1966.0,
28699,Michael Magnan,American,Male,1977.0,
28700,Frank Magnotta,American,Male,1970.0,
28701,Ati Maier,German,Female,1962.0,
28702,Monica Majoli,American,Female,1963.0,
28704,Marepe,Brazilian,Male,1970.0,
28706,Alfredo Martinez,American,Male,1967.0,
28707,Yuri Masnyj,American,Male,1976.0,
28708,Nick Mauss,American,Male,1980.0,
28709,Carey Maxon,American,Female,1978.0,
28710,Keith Mayerson,American,Male,1966.0,
28711,Dan McCarthy,American,Male,1962.0,
28713,Keegan McHargue,American,Male,1982.0,
28714,Lucy McKenzie,British,Female,1977.0,
28715,Kelly McLane,American,Female,1968.0,
28718,Jason Meadows,American,Male,1972.0,
28719,Jonathan Meese,German,Male,1971.0,
28720,Birgit Megerle,German,Female,1975.0,
28721,Bjarne Melgaard,Norwegian,Male,1967.0,
28723,Matthew Monahan,American,Male,1972.0,
28724,Jonathan Monk,British,Male,1969.0,
28726,Jean-Francois Moriceau,French,,1974.0,
28727,Teresa Moro,Spanish,Female,1970.0,
28728,Paul Morrison,British,Male,1966.0,
28729,Aaron Morse,American,Male,1974.0,
28730,Sandeep Mukherjee,American,Male,1964.0,
28731,J.P. Munro,American,Male,1975.0,
28732,Scott Myles,Scottish,Male,1975.0,
28733,Rei Naito,Japanese,Female,1961.0,
28734,Tracy Nakayama,American,Female,1974.0,
28736,Carsten Nicolai,German,Male,1965.0,
28737,Frank Nitsche,German,Male,1964.0,
28738,David Noonan,Australian,Male,1969.0,
28740,John J. O'Connor,American,Male,1972.0,
28742,Paulina Olowska,Polish,Female,1976.0,
28743,David Opdyke,American,Male,1969.0,
28744,Renato Orara,American,Male,1961.0,
28745,Christopher Orr,British,Male,1967.0,
28746,Sally Osborn,Scottish,Female,1961.0,
28747,Paul P.,Canadian,Male,1977.0,
28749,Erik Parker,American,Male,1968.0,
28750,Ester Partegàs,Spanish,Female,1972.0,
28751,Seb Patane,Italian,Male,1970.0,
28752,Toby Paterson,Scottish,Male,1974.0,
28754,Simon Periton,British,Male,1964.0,
28755,Jenny Perlin,American,Female,1970.0,
28756,Philippe Perrot,French,Male,1967.0,
28758,Ara Peterson,American,Male,1973.0,
28759,Kembra Pfahler,American,Female,1967.0,
28761,Richard Phillips,American,Male,1963.0,
28762,Gabriele Picco,Italian,Male,1974.0,
28765,Magnus Plessen,German,Male,1967.0,
28768,Peggy Preheim,American,Female,1963.0,
28769,Tobias Putrih,Slovenian,Male,1972.0,
28770,Alessandro Raho,British,Male,1971.0,
28771,Tyson Reeder,American,Male,1974.0,
28772,Daniel Richter,German,Male,1962.0,
28773,Michael S. Riedel,German,Male,1972.0,
28775,Michael Rodriguez,American,Male,1964.0,
28776,Kirstine Roepstorff,Danish,Female,1972.0,
28778,Clare Rojas,American,Female,1976.0,
28779,Matthew Ronay,American,Male,1976.0,
28780,Alexander Ross,American,Male,1960.0,
28781,Eva Rothschild,British,Female,1972.0,
28783,Gavin R. Russom,American,Male,1974.0,
28784,Riiko Sakkinen,Finnish,Male,1976.0,
28785,Hiroe Saeki,Japanese,Female,1978.0,
28786,Mamoru Sakagawa,Japanese,Male,1979.0,
28787,Sam Salisbury,American,Male,1977.0,
28788,Wilhelm Sasnal,Polish,Male,1972.0,
28789,Yehudit Sasportas,Israeli,Female,1969.0,
28790,Shinako Sato,Japanese,Female,1965.0,
28791,Matt Saunders,American,Male,1975.0,
28794,Mathias Schmied,Swiss,Male,1976.0,
28796,Lara Schnitger,Dutch,Female,1969.0,
28798,Dana Schutz,American,Female,1976.0,
28799,Michael Scoggins,American,Male,1973.0,
28800,Rachel Selekman,American,Female,1963.0,
28801,Randall Sellers,American,Male,1969.0,
28802,Bettina Sellmann,German,Female,1971.0,
28803,SEO (Seo Soo-Kyoung),Korean,Female,1977.0,
28804,David Shaw,American,Male,1965.0,
28805,Simone Shubuck,American,Female,1969.0,
28806,Andreas Siekmann,German,Male,1961.0,
28807,Paul Sietsema,American,Male,1968.0,
28809,Elizabeth Simonson,American,Female,1964.0,
28810,Daniel Sinsel,German,Male,1976.0,
28812,Lucy Skaer,British,Female,1975.0,
28813,Torsten Slama,Austrian,Male,1967.0,
28814,Zak Smith,American,Male,1976.0,
28815,Stephen Sollins,American,Male,1967.0,
28817,Glenn Sorensen,Australian,Male,1968.0,
28819,Joseph Stalnaker,American,Male,1979.0,
28820,Frances Stark,American,Female,1967.0,
28821,Lyle Starr,American,Male,1962.0,
28822,Peter Stauss,German,Male,1966.0,
28824,Clare Stephenson,British,Female,1972.0,
28825,Xenon Straub,American,Female,1972.0,
28826,Katja Strunz,German,Female,1970.0,
28828,Tony Swain,British,Male,1967.0,
28829,Ricky Swallow,Australian,Male,1974.0,
28830,Ena Swansea,American,Female,1966.0,
28831,Spencer Sweeney,American,Male,1973.0,
28832,Josephine Taylor,American,Female,1977.0,
28833,Yuken Teruya,Japanese,Male,1973.0,
28834,Cheyney Thompson,American,Male,1975.0,
28836,Hayley Tompkins,Scottish,Female,1971.0,
28837,Tam Van Tran,American,Male,1966.0,
28838,Lane Twitchell,American,Male,1967.0,
28839,Donald Urquhart,Scottish,Male,1963.0,
28840,Lesley Vance,American,Female,1977.0,
28841,Chris Vasell,American,Male,1974.0,
28842,Nicolau Vergueiro,American,Male,1977.0,
28843,Jean-Luc Verna,French,Male,1966.0,
28844,Banks Violette,American,Male,1973.0,
28846,Charline von Heyl,German,Female,1960.0,
28847,Kelley Walker,American,Male,1969.0,
28848,Sarah Walker,American,Female,1963.0,
28850,Peter Wegner,American,Male,1963.0,
28851,Paloma Varga Weisz,German,Female,1966.0,
28852,Andro Wekua,Georgian,Male,1977.0,
28853,Olav Westphalen,German,Male,1963.0,
28854,Benji Whalen,American,Male,1968.0,
28855,John Cerasulo,American,Male,1974.0,
28856,Jon Widman,Korean,Male,1972.0,
28857,T.J. Wilcox,American,Male,1965.0,
28859,Johannes Wohnseifer,German,Male,1967.0,
28860,William Wood,American,Male,1960.0,
28862,Richard Wright,American,Male,1960.0,
28863,Katharina Wulff,German,Female,1968.0,
28864,Amelie von Wulffen,German,Female,1966.0,
28866,Ralf Ziervogel,German,Male,1975.0,
28867,Chris Hanson,Canadian,Male,1964.0,
28868,Hendrika Sonnenberg,Canadian,Female,1963.0,
28869,Claudia Müller,Swiss,Female,1964.0,
28870,Julia Müller,Swiss,Female,1965.0,
28872,Dennis Loesch,German,Male,1979.0,
28874,Wade Guyton,American,Male,1972.0,
28876,Katerina Lanfranco,Canadian,Female,1978.0,
28877,Jon Pylypchuk,Canadian,Male,1973.0,
28878,Christian Schwarzwald,Austrian,Male,1971.0,
28879,Michelle Segre,American,Female,1965.0,
28880,Dannielle Tegeder,American,Female,1971.0,
28898,Stefan Kürten,German,Male,1963.0,
28902,Dasha Shishkin,American,Female,1977.0,
28914,Klaus Rosburg,German,Male,1962.0,
28926,Ed Kilduff,American,Male,1970.0,
28927,Paul Treible,American,,1968.0,
28928,Jon Leyfert,American,,1963.0,
28929,Manuel Saez,Argentine,Male,1973.0,
28930,Marc Plawner,American,,1974.0,
28931,Erika Gerzsenyi,American,,1972.0,
28932,Pollen Design,American,,1997.0,
28933,"Computer Design, Inc.",American,,1988.0,
28939,EVAC+ Design/Engineering Team,Canadian,,2001.0,
28941,IDSland,French,,2000.0,
28944,"SQUINT/OPERA, London, England",,,2002.0,
28956,Mika Rottenberg,Israeli,Female,1976.0,
28963,Oliver Payne,British,Male,1977.0,
28964,Nick Relph,British,Male,1979.0,
28977,Edward G. Sutt Jr.,American,,1968.0,
28981,Carole Benzaken,French,Female,1964.0,
28982,Steve McQueen,British,Male,1969.0,
28990,Keith Tyson,British,Male,1969.0,
28997,Swoon,American,Female,1977.0,
29002,Laerdal Medical Corporation Design and Development Team,American,,1967.0,
29005,James Lamb,British,,1971.0,
29006,Orly Genger,American,Female,1979.0,
29007,Aaron Young,American,Male,1972.0,
29010,Tom Wiscombe,American,Male,1970.0,
29031,Michael Anastassiades,Cypriot,Male,1967.0,
29032,Byron Qually,South African,,1973.0,
29033,Richard Perez,South African,,1970.0,
29048,Barnabas Wetton,British,Male,1962.0,
29050,Michael Frederiksen,Danish,Male,1966.0,
29068,North Safety Products Development and Manufacturing Team,American,,1973.0,
29069,North Safety Products,American,,1973.0,
29218,Bård Eker Industrial Design,Norwegian,,1994.0,
29219,K8 Industridesign,Norwegian,,1998.0,
29242,Greg Marting,American,,1960.0,
29260,Maria Jauhiainen,Finnish,Female,1971.0,
29282,Pete Docter,American,Male,1968.0,
29294,Jan Pinkava,Czech,Male,1963.0,
29302,Andrew Stanton,American,Male,1965.0,
29354,MIT Media Laboratory,American,,1985.0,
29387,Peter Sohn,American,Male,1977.0,
29410,Dean Chapman,British,,1965.0,
29415,"Howard Leight Industries, LLC, a division of Bacou-Dalloz Hearing Safety Group",American,,1971.0,
29429,Chad McCail,British,Male,1961.0,
29430,Dan Perjovschi,Romanian,Male,1961.0,
29505,Eli Marmar,American,Male,1973.0,
29506,John Hunter,American,,1965.0,
29507,Andrew Burroughs,British,Male,1962.0,
29508,Dickon Isaacs,British,Male,1971.0,
29509,Stacy Benjamin,American,Female,1970.0,
29511,John Grimley,American,Male,1971.0,
29512,Jerry O'Leary,British,Male,1976.0,
29513,Anton Schubert,British,Male,1968.0,
29516,Eric Sugalski,American,Male,1978.0,
29518,Douglas Schein,American,Male,1973.0,
29522,Shigekazu Tanaka,Japanese,Male,1966.0,
29523,Chikara Ohtagaki,Japanese,Male,1971.0,
29536,"John A. Jenkins, Jr.",American,,1966.0,
29558,Ken Solomon,American,Male,1971.0,
29566,OFFECCT,Swedish,,1990.0,
29568,Mike Thomas,American,,1963.0,
29579,Marsha Cottrell,American,Female,1964.0,
29580,Douglas Kolk,American,Male,1963.0,
29581,Bernhard Martin,German,Male,1966.0,
29582,Rosalind Nashashibi,British,Female,1973.0,
29583,Susan Turcot,Canadian,Female,1966.0,
29584,Hanneline Visnes,Norwegian,Female,1972.0,
29591,Elliott Hundley,American,Male,1975.0,
29620,Winka Dubbeldam,Dutch,Female,1966.0,
29621,Matthew Buckingham,American,Male,1963.0,
29622,Anri Sala,Albanian,Male,1974.0,
29623,Leonor Caraballo,Argentine,Female,1971.0,
29624,Jen DeNike,American,Female,1971.0,
29625,Oliver Michaels,British,Male,1972.0,
29630,Yamagiwa Corporation,,,1994.0,
29632,"Brandir International, Inc., New York",,,1979.0,
29640,Patricia Urquiola,Spanish,Female,1961.0,
29644,Abou Farman,Iranian,Male,1966.0,
29657,Francesca Gabbiani,Canadian,Female,1965.0,
29681,"grupo aranea, Alicante",,,1998.0,
29685,Juan Domingo Santos,Spanish,Male,1961.0,
29692,Francisco Leiva Ivorra,Spanish,Male,1972.0,
29705,"Mansilla+Tuñón, Arquitectos, Madrid",,,1992.0,
29711,"Morphosis, Santa Monica, CA",,,1972.0,
29717,"MTM arquitectos, Madrid",,,1993.0,
29721,"Cloud 9, Barcelona",Spanish,,1997.0,
29722,Enric Ruiz-Geli,Spanish,Male,1968.0,
29725,SANAA,,,1995.0,
29730,Nicola López,American,Female,1975.0,
29740,Fujiwara Dai,Japanese,Male,1967.0,
29741,"Issey Miyake, Inc., Tokyo, Japan",,,1970.0,
29742,Lee Jong-Ok,Korean,,1971.0,
29743,Yukiyo Matsushita,Japanese,Female,1970.0,
29744,"Ulji, Inc., Korea",,,1994.0,
29760,Jeff Davis,American,Male,1967.0,
29850,"RCR Arquitectes, Olot",,,1988.0,
29918,Noriko Furunishi,Japanese,Female,1966.0,
29971,Slater Bradley,American,Male,1975.0,
29972,Kota Ezawa,German,Male,1969.0,
29979,IRWIN,Slovenian,,1983.0,
30035,Scott McFarland,Canadian,Male,1975.0,
30065,Jonathan Barnbrook,British,Male,1966.0,
30071,Petra Mrzyk,German,,1973.0,
30073,Markus Muntean,Austrian,Male,1962.0,
30074,Adi Rosenblum,Israeli,Female,1962.0,
30077,Tim Bavington,British,Male,1966.0,
30081,Adam Dant,British,Male,1967.0,
30109,Nic Hess,Swiss,,1968.0,
30111,Matthew Brannon,American,Male,1971.0,
30113,Katharina Grosse,German,Female,1961.0,
30156,Guy Tillim,South African,Male,1962.0,
30166,Jeremy Deller,British,Male,1966.0,
30188,Zuzana Licko,Slovak,Female,1961.0,
30189,Emigre Inc.,American,,1987.0,
30202,Yaron Leshem,Israeli,Male,1972.0,
30203,"XPIRAL, Murcia",,,1997.0,
30204,"Acconci Studio, New York",American,,1988.0,
30219,Nicolas Lampert,American,Male,1969.0,
30223,Scott King,British,Male,1969.0,
30229,Mark Fox,American,Male,1963.0,
30271,Sze Tsung Leong,British,Male,1970.0,
30274,Olaf Nicolai,German,Male,1962.0,
30299,John Maeda,American,Male,1966.0,
30306,Ivana Keser,Croatian,Female,1967.0,
30365,Mikhael Subotzky,South African,Male,1981.0,
30473,Gert Tobias,German,Male,1973.0,
30474,Uwe Tobias,German,Male,1973.0,
30478,Rafael Lozano-Hemmer,Mexican,Male,1967.0,
30506,Barbara Probst,German,Female,1964.0,
30610,Jules Spinatsch,Swiss,Male,1964.0,
30612,Chris Miner,American,Male,1973.0,
30618,Carlos Amorales,Mexican,Male,1970.0,
30621,Adrian Paci,Albanian,Male,1969.0,
30623,Clemens von Wedemeyer,German,Male,1974.0,
30658,Runa Islam,British,Female,1970.0,
30659,Thiago Rocha Pitta,Brazilian,Male,1980.0,
30660,Artur Zmijewski,Polish,Male,1966.0,
30664,Patrick Norguet,French,Male,1969.0,
30665,"Kvadrat, Ebeltoft, Denmark",,,1965.0,
30682,Stefan Sagmeister,American,Male,1962.0,
30694,Patrick Jouin,French,Male,1967.0,
30695,Materialise NV,Belgian,,1995.0,
30717,Glenn Brown,British,Male,1966.0,
30724,Janne Kyttanen,Finnish,Male,1974.0,
30726,Plank Collezioni Srl,Italian,,1983.0,
30733,Conrad Botes,South African,Male,1969.0,
30750,Reynold Reynolds,American,Male,1966.0,
30770,Anton Kannemeyer,South African,Male,1967.0,
30847,Uli Aigner,Austrian,Female,1965.0,
30849,Pawel Althamer,Polish,Male,1967.0,
30851,Ruth Anderwald,Austrian,Female,1976.0,
30852,Leonhard Grond,Austrian,Male,1977.0,
30854,Isabelle Arthuis,Belgian,Female,1969.0,
30855,Sule Attems,Turkish,Female,1960.0,
30857,Fatih Aydogdu,Turkish,Female,1963.0,
30858,Zeigam Azizov,Azerbaijani,Male,1963.0,
30860,Ricardo Basbaum,Brazilian,Male,1961.0,
30861,Thomas Baumann,Austrian,Male,1967.0,
30862,Erick Beltran,Mexican,Male,1974.0,
30867,Michael Blum,Israeli,Male,1966.0,
30868,Max Boehme,Austrian,Male,1965.0,
30872,Tim Brennan,British,Male,1966.0,
30874,Rosa Brückl,Austrian,Female,1970.0,
30875,Gregor Schmoll,Austrian,Male,1970.0,
30879,Mircea Cantor,Romanian,Male,1977.0,
30881,Hoy Cheong,Malaysian,Male,1960.0,
30883,Nathan Coley,British,Male,1967.0,
30886,Oliver Croy,Austrian,Male,1970.0,
30887,Minerva Cuevas,Mexican,Female,1975.0,
30888,Roberto Cuoghi,Italian,Male,1973.0,
30892,Julius Deutschbauer,Austrian,Male,1961.0,
30893,Gerhard Spring,Austrian,Male,1962.0,
30896,Ingar Dragset,Norwegian,Male,1969.0,
30897,Michael Elmgreen,Danish,Male,1961.0,
30900,Daniel Egg,Austrian,Male,1973.0,
30902,Memed Erdener,Turkish,Male,1970.0,
30910,Andrea Fraser,American,Female,1965.0,
30912,Ali Gedik,Turkish,Male,1972.0,
30917,Dominique Gonzalez-Foerster,French,Female,1965.0,
30919,Heribert Schiedel,Austrian,Male,1967.0,
30925,Dejan Grba,Serbian,Male,1967.0,
30928,Elisabeth Grübl,Austrian,Female,1961.0,
30930,Mauricio Guillen,Mexican,Male,1971.0,
30932,Jens Haaning,Danish,Male,1965.0,
30936,Hil de Gard,Austrian,Male,1964.0,
30938,Noritoshi Hirakawa,Japanese,Male,1960.0,
30939,Richard Hoeck,Austrian,Male,1965.0,
30940,C. & I. Hohenbüchler,Austrian,Female,1964.0,
30941,Carsten Höller,Belgian,Male,1961.0,
30942,Edgar Honetschläger,Austrian,Male,1963.0,
30945,Aleksandar Battista Ilic,Croatian,Male,1965.0,
30947,Cameron Jamie,American,Male,1969.0,
30949,Anna Jermolaewa,Russian,Female,1970.0,
30953,Sejla Kameric,Bosnian,Female,1976.0,
30955,Johanna Kandl,Austrian,Female,1964.0,
30961,Jakob Kolding,Danish,Male,1971.0,
30965,Reed Kram,Swedish,Male,1971.0,
30967,Elke Krystufek,Austrian,Female,1970.0,
30969,Gabriel Kuri,Mexican,Male,1970.0,
30971,Gerhard Lang,German,Male,1963.0,
30973,Vincent Leow,Singaporean,Male,1961.0,
30974,Erik van Lieshout,Dutch,Male,1968.0,
30976,Hubert Lobnig,Austrian,Male,1962.0,
30980,Marko Lulic,Austrian,Male,1972.0,
30982,Dolores Zinny,Argentine,Female,1968.0,
30983,Boris Manner,Austrian,Male,1961.0,
30984,Dorit Margreiter,Austrian,Female,1967.0,
30986,Michaela Math,Austrian,Female,1968.0,
30987,Stephen Mathewson,American,Male,1962.0,
30991,J. Abbott Miller,American,Male,1963.0,
31002,Melik Ohanian,French,Male,1969.0,
31003,Edith Payer,Austrian,Female,1975.0,
31006,Paola Pivi,Italian,Female,1971.0,
31008,Tim Sharp,,Male,1974.0,
31012,Florian Pumhösl,Austrian,Male,1971.0,
31013,Doron Rabinovici,Austrian,Male,1961.0,
31014,L.A. Raeven,Dutch,Female,1971.0,
31015,Kerim Ragimov,Russian,Male,1970.0,
31016,Navin Rawanchaikul,Thai,Male,1971.0,
31020,Willem de Rooij,Dutch,Male,1969.0,
31021,"2x4, Inc.",American,,1994.0,
31023,Susan Sellers,American,Female,1967.0,
31026,Naomi Tereza Salmon,Israeli,Female,1965.0,
31027,Peter Sandbichler,Austrian,Male,1964.0,
31030,Bülent Sangar,Turkish,Male,1965.0,
31031,Eran Schaerf,German,Male,1962.0,
31033,Markus Schinwald,Austrian,Male,1973.0,
31044,Sean Snyder,American,Male,1972.0,
31054,Kamen Stoyanov,Bulgarian,Male,1977.0,
31068,Marius Watz,Norwegian,Male,1973.0,
31075,Jun Yang,Chinese,Male,1975.0,
31077,Tiehai Zhou,Chinese,Male,1966.0,
31078,Beatrix Zobl,Austrian,Female,1970.0,
31079,Andreas Zybach,Swiss,Male,1975.0,
31080,Cornel Windlin,Swiss,Male,1964.0,
31241,Djamshed Usmonov,Tajik,Male,1965.0,
31242,Bill Morrison,American,Male,1965.0,
31259,Rebecca Miller,American,Female,1962.0,
31268,Kevin Smith,American,Male,1970.0,
31276,Marc Forster,German,Male,1969.0,
31281,Campbell Scott,American,Male,1961.0,
31292,Monika Sosnowska,Polish,Female,1972.0,
31298,David Thorne,American,Male,1960.0,
31312,Koo Jeong a,Korean,Female,1967.0,
31313,Daniel Suter,Czech,Male,1960.0,
31316,Armand Mevis,Dutch,Male,1963.0,
31317,Linda van Deursen,Dutch,Female,1961.0,
31324,Edi Rama,Albanian,Male,1964.0,
31327,Daniel Blochwitz,German,Male,1973.0,
31334,Pavel Humhal,Czech,Male,1965.0,
31335,Roman Ondák,Slovak,Male,1966.0,
31340,Miklos Erhardt,Hungarian,Male,1966.0,
31343,Allan Currall,British,Male,1965.0,
31344,Michael Hvorecky,Slovak,Male,1976.0,
31346,Jiri Skala,Czech,Male,1976.0,
31350,Alexander Felch,Austrian,Male,1978.0,
31353,Chen Xi,Austrian,,1966.0,
31354,Markus Hanakam,German,Male,1979.0,
31356,Roswitha Schuller,Austrian,Female,1984.0,
31357,Johanna Rille,German,Female,1980.0,
31360,Pirmin Blum,Swiss,Male,1969.0,
31362,Karin Aue,Austrian,Female,1981.0,
31364,Magda Tothova,Slovak,Female,1979.0,
31367,Katharina Ivansich,Austrian,Female,1983.0,
31372,Manuel Gorkiewicz,Austrian,Male,1976.0,
31373,Jakob Neulinger,Austrian,Male,1979.0,
31375,Johanna Billing,Swedish,Female,1973.0,
31384,Deimantas Narkevicius,Lithuanian,Male,1964.0,
31385,Manfred Grübl,Austrian,Male,1967.0,
31430,Demakersvan,,,2004.0,
31431,Jeroen Verhoeven,Dutch,Male,1976.0,
31433,Rob Voerman,Dutch,Male,1966.0,
31442,Yang Fudong,Chinese,Male,1971.0,
31613,Alexander Taylor,British,Male,1975.0,
31614,Established & Sons,British,,2005.0,
31617,Coren Sharples,American,Female,1965.0,
31677,Ceal Floyer,British,Female,1968.0,
31678,Cory Arcangel,American,Male,1978.0,
31697,Nina Bovasso,American,Female,1965.0,
31732,Christoph Ruckhäberle,German,Male,1972.0,
